Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.500356035373812;µg-m3;99.0;100.0;99.0;R;1;45.757732;4.854214
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20077;Villefranche Centre ;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.013405009722087;µg-m3;100.0;100.0;100.0;R;1;45.990112;4.715566
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR02;ZAR CAEN;FR21001;Caen Chemin-Vert;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.884453589391849;µg-m3;100.0;100.0;100.0;R;1;49.19222;-0.391111
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21021;Lisieux;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.537566137566131;µg-m3;98.0;44.0;43.0;N;-1;49.147224;0.227222
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21031;Alençon Météo-France;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.823130414956685;µg-m3;100.0;100.0;100.0;R;1;48.445553;0.110833
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21038;Cherbourg Hotel de Ville;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.901083238312428;µg-m3;100.0;100.0;100.0;R;1;49.64225;-1.624361
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21039;Cherbourg PMF;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;6.0;6.248367537313442;µg-m3;98.0;100.0;98.0;R;1;49.6338888888888;-1.62472222221668
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21050;La Coulonche MERA;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;6.0;5.704730813287525;µg-m3;99.0;100.0;99.0;R;1;48.645;-0.458333
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;6.0;6.450447183949716;µg-m3;94.0;100.0;94.0;R;1;49.18742;6.910867
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;7.0;7.196392529868919;µg-m3;98.0;100.0;98.0;R;1;47.322706;-2.039244
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;7.0;7.204509557056196;µg-m3;99.0;100.0;99.0;R;1;47.24747;-1.936619
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23070;S ETIENNE DE MONTLUC;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;7.0;6.833116364051642;µg-m3;100.0;100.0;100.0;R;1;47.28318;-1.783164
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23107;LA CHAUVINIERE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.48537554024061;µg-m3;97.0;100.0;97.0;R;1;47.252777;-1.573333
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23110;LEON BLUM;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.529847494553379;µg-m3;99.0;100.0;99.0;R;1;47.26412;-2.249858
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR01;ZAR ANGERS-LOIRE;FR23120;BEAUX ARTS;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.430122132176664;µg-m3;100.0;100.0;100.0;R;1;47.468513;-0.556053
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR03;ZAR LAVAL;FR23123;MAZAGRAN;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.675195156922077;µg-m3;100.0;72.0;71.0;N;-1;48.06943;-0.767692
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23124;LA TARDIERE;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.661067984003764;µg-m3;97.0;99.0;97.0;R;1;46.656685;-0.743681
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23152;DELACROIX;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.466681870011411;µg-m3;100.0;100.0;100.0;R;1;46.6607;-1.436831
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23177;SAINT-DENIS D'ANJOU;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.986879634911586;µg-m3;100.0;100.0;100.0;R;1;47.78773;-0.444044
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23178;PARSCAU DU PLESSIS;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;6.0;6.403598287631623;µg-m3;98.0;100.0;98.0;R;1;47.319157;-2.066953
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR02;ZAR LE-MANS;FR23182;SOURCES;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.269928156004099;µg-m3;100.0;100.0;100.0;R;1;47.971066;0.221422
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23188;CIM BOUTEILLERIE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.5949259556882245;µg-m3;99.0;100.0;99.0;R;1;47.2225;-1.5375
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23238;LEVOYER;Urbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;8.0;7.99785979751376;µg-m3;92.0;97.0;89.0;R;1;47.1941472;-1.581677778
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23239;LES COUETS;Urbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;8.0;8.380762442640291;µg-m3;97.0;100.0;97.0;R;1;47.1859194;-1.59149722222222
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23249;CAME;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;7.0;7.394236475690468;µg-m3;100.0;100.0;100.0;R;1;47.3210778;-2.127322
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23251;FRERES GONCOURT;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;8.521823783117712;µg-m3;93.0;99.0;92.0;R;1;47.204122;-1.564811
2024/01/01 00:00:00;2024/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR03;ZAR LAVAL;FR23252;LAVAL-La Paix;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;7.0;6.772582216808796;µg-m3;93.0;100.0;93.0;R;1;48.07106;-0.76708
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24009;CANNES BROUSSAILLES;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.916419625416559;µg-m3;99.0;100.0;99.0;R;1;43.558389;7.005919
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR24018;MANOSQUE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.582139598540137;µg-m3;100.0;100.0;100.0;R;1;43.835784;5.786131
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24021;PEILLON;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;11.0;10.83092712966131;µg-m3;100.0;100.0;100.0;R;1;43.786583;7.373283
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR24033;GAP COMMANDERIE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.448991018313313;µg-m3;98.0;100.0;98.0;R;1;44.555193;6.073015
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24035;NICE PROMENADE;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;9.34805704099823;µg-m3;96.0;100.0;96.0;R;1;43.689291;7.242074
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24036;NICE ARSON;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.256545051870834;µg-m3;98.0;100.0;98.0;R;1;43.702075;7.286256
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR24038;GAP JEAN JAURES;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;8.937033997655366;µg-m3;98.0;99.0;97.0;R;1;44.548647;6.067237
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR24039;Obs Haute-Provence;Rurale près des villes;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;4.0;4.212752987076322;µg-m3;98.0;96.0;93.0;R;1;43.933476;5.711809
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25036;Espace du Palais;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.984001423149898;µg-m3;97.0;99.0;96.0;R;1;49.442358;1.093789
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR25039;Evreux Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.285673581034866;µg-m3;100.0;100.0;100.0;R;1;49.02134;1.148319
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25043;Centre Hospitalier;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.173031767955816;µg-m3;99.0;100.0;99.0;R;1;49.4005;1.099042
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25048;Petit Quevilly;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;12.0;11.783921568627466;µg-m3;64.0;14.0;9.0;N;-1;49.42815;1.058025
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR25049;Base loisirs Poses;Rurale près des villes;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.803790924755849;µg-m3;99.0;100.0;99.0;R;1;49.30487;1.214367
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR25051;Dieppe prox-auto;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;10.0;10.078179012345654;µg-m3;74.0;100.0;74.0;N;-1;49.918007;1.073972
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25053;Rouen Proxi Quai de Paris;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;8.36660187097558;µg-m3;94.0;100.0;94.0;R;1;49.436699;1.098838
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR25055;Dieppe Golf;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.006565252201778;µg-m3;100.0;100.0;100.0;R;1;49.920492;1.047892
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR02;ZAR DIJON;FR26005;Dijon Péjoces;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;6.0;6.023587804301564;µg-m3;97.0;100.0;96.0;R;1;47.307368;5.065881
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26012;Morvan;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;4.0;3.9596276974152183;µg-m3;97.0;99.0;96.0;R;1;47.274762;4.099476
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26017;Nevers;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;5.0;5.487419957310548;µg-m3;97.0;88.0;85.0;R;1;46.996828;3.171092
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26019;Auxerre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.310637540068849;µg-m3;97.0;99.0;96.0;R;1;47.800575;3.576189
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR02;ZAR DIJON;FR26094;Dijon Ardennes;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;7.0;6.58553401847274;µg-m3;89.0;98.0;88.0;R;1;47.351367;5.070706
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;8.0;8.050959488272913;µg-m3;;;;R;1;45.60822;5.270872
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27011;A7 Salaise Ouest;Périurbaine;PM2.5;Trafic;Oui;mesures indicatives;Moy. annuelle;10.0;9.548760526627921;µg-m3;;;;R;1;45.344078;4.807481
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR28010;Harnes Serres;Périurbaine;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;7.0;7.495334987593057;µg-m3;;;;R;1;50.44914;2.9
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR04;ZAR ARRAS;FR28022;St-Laurent-Blangy;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.525131810193336;µg-m3;97.0;100.0;97.0;R;1;50.30886;2.807369
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR28028;Bethune Stade;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.535216346153867;µg-m3;38.0;100.0;38.0;N;-1;50.535385;2.635692
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29424;SAINT ETIENNE SUD;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.110612009237892;µg-m3;99.0;100.0;99.0;R;1;45.42009;4.395422
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29426;SAINT-CHAMOND;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.858897619597862;µg-m3;99.0;100.0;99.0;R;1;45.475327;4.515003
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30019;Epinal;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.320280363093204;µg-m3;99.0;100.0;99.0;R;1;48.1726528;6.45281666
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30026;Luneville;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;8.22787992495309;µg-m3;91.0;100.0;91.0;R;1;48.584824;6.4839
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30033;Jonville en Woevre;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.083465895396497;µg-m3;94.0;100.0;94.0;R;1;49.06583;5.785556
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30034;Nancy-Charles III;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.103054070112883;µg-m3;96.0;100.0;96.0;R;1;48.68817;6.190431
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30036;Nancy-Libération;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;8.613243243243275;µg-m3;93.0;100.0;93.0;R;1;48.69708;6.154194
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31002;TALENCE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.181116664634873;µg-m3;94.0;99.0;93.0;R;1;44.800462;-0.589398
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31007;BASSENS;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.598796307116977;µg-m3;97.0;100.0;97.0;R;1;44.900296;-0.515835
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31013;BILLERE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.535790439069142;µg-m3;99.0;100.0;99.0;R;1;43.310797;-0.391543
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG02;ZAG BAYONNE;FR31017;ANGLET;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;13.0;13.164000000000007;µg-m3;64.0;6.0;4.0;N;-1;43.494041;-1.528753
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31033;PERIGUEUX;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.771988372093043;µg-m3;98.0;100.0;98.0;R;1;45.189825;0.727184
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31040;MARMANDE;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;6.0;5.937025440313094;µg-m3;87.0;100.0;87.0;R;1;44.508782;0.142695
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG02;ZAG BAYONNE;FR31043;Biarritz-hippodrome;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;5.0;5.171416909620993;µg-m3;98.0;100.0;98.0;R;1;43.470237;-1.553876
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31045;Bordeaux_GAUTIER;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;7.528492213308162;µg-m3;96.0;100.0;96.0;R;1;44.833825;-0.598525
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31055;MONT-DE-MARSAN - MIDOUZE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.673257100700853;µg-m3;93.0;100.0;93.0;R;1;43.888972;-0.507028
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR04;ZAR CHALON;FR32001;Chalon Centre Ville;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;8.357501752745957;µg-m3;97.0;100.0;97.0;R;1;46.782311;4.847322
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR04;ZAR CHALON;FR32002;Champforgueil;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.135778351148793;µg-m3;95.0;97.0;93.0;R;1;46.821056;4.835083
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR32005;Montceau-les-Mines 9me écluse;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.99160376262918;µg-m3;98.0;100.0;98.0;R;1;46.678785;4.366893
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR32006;Macon Paul Bert;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;6.0;5.821865514826063;µg-m3;98.0;100.0;98.0;R;1;46.316172;4.839994
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33101;PASTEUR;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.655042016806748;µg-m3;99.0;99.0;98.0;R;1;45.56472;5.928333
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR04;ZAR VALLEE-DE-LA-TARANTAISE;FR33121;Albertville;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.426751740139212;µg-m3;98.0;100.0;98.0;R;1;45.675;6.389722
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33201;LOVERCHY;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.686218466509247;µg-m3;92.0;100.0;92.0;R;1;45.89528;6.118333
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33211;ANNEMASSE;Urbaine;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;8.0;8.065921325051761;µg-m3;;;;R;1;46.19583;6.240556
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33212;GAILLARD;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.420341312564432;µg-m3;99.0;100.0;99.0;R;1;46.193641;6.214534
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR03;ZAR VALLEE-DE-L-ARVE;FR33220;PASSY;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;13.0;12.734195502737988;µg-m3;98.0;100.0;98.0;R;1;45.92361;6.713611
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR33302;St Germain/Rhône;Rurale près des villes;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;7.0;6.620664076298131;µg-m3;;;;N;-1;46.072224;5.820833
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR33305;Bourg-en-Bresse;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.550029610328072;µg-m3;98.0;98.0;96.0;R;1;46.211666;5.226389
2024/01/01 00:00:00;2024/12/31 23:59:59;LIG'AIR;FR24ZAG01;ZAG TOURS;FR34024;Joué lès Tours;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.112953547492489;µg-m3;99.0;100.0;99.0;R;1;47.344139;0.653778
2024/01/01 00:00:00;2024/12/31 23:59:59;LIG'AIR;FR24ZAG01;ZAG TOURS;FR34025;La Bruyère;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.694402035623405;µg-m3;91.0;5.0;4.0;N;-1;47.419083;0.682944
2024/01/01 00:00:00;2024/12/31 23:59:59;LIG'AIR;FR24ZAG01;ZAG TOURS;FR34028;Pompidou;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;7.0;6.654601444983988;µg-m3;96.0;100.0;96.0;R;1;47.394639;0.704861
2024/01/01 00:00:00;2024/12/31 23:59:59;LIG'AIR;FR24ZAG02;ZAG ORLEANS;FR34029;La_Source-CNRS;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.957599629286391;µg-m3;99.0;99.0;98.0;R;1;47.83775;1.944667
